tipo;id;nombre;icono_addon;icono_web;resultado;estado
rasgo;sangre;Sangre;;spell_deathknight_bloodpresence;spell_deathknight_bloodpresence;nuevo de la web
rasgo;sangre_arma_runica_danza;Arma Rúnica Danza;;;;sin icono
rasgo;sangre_golpe_al_corazon;Golpe al Corazón;;;;sin icono
rasgo;sangre_purgatorio;Purgatorio;;;;sin icono
rasgo;sangre_tormenta_de_huesos;Tormenta de Huesos;;;;sin icono
rasgo;semielfo;Semielfo;;eps_wc3h_highelfrangermale;eps_wc3h_highelfrangermale;nuevo de la web
rasgo;senda_sangre_barro;Senda de Sangre y barro;;wh_burnawaylies;wh_burnawaylies;nuevo de la web
rasgo;sme_arcano;Conocimiento Arcano;ability_racial_arcaneaffinity;ability_racial_arcaneaffinity;ability_racial_arcaneaffinity;del addon
rasgo;sme_espiritu;Espiritu mestizo;;inv_enchant_shardbrilliantsmall;inv_enchant_shardbrilliantsmall;nuevo de la web
rasgo;sme_legado;Legado elfico;;achievement_zone_eversongwoods;achievement_zone_eversongwoods;nuevo de la web
rasgo;sme_vision;Vision en la oscuridad;;eps_bg3_darkvision;eps_bg3_darkvision;nuevo de la web
rasgo;soldado;Soldado;w3reforgedfootman;w3reforgedfootman;w3reforgedfootman;del addon
rasgo;sombra;Sombra;;spell_shadow_shadowwordpain;spell_shadow_shadowwordpain;nuevo de la web
rasgo;sombra_mente_dominante;Mente Dominante;;;;sin icono
rasgo;sombra_rendicion_a_la_locura;Rendición a la Locura;;;;sin icono
rasgo;supervivencia;Supervivencia;;ability_hunter_camouflage;ability_hunter_camouflage;nuevo de la web
rasgo;supervivencia_camuflaje_natural;Camuflaje Natural;;;;sin icono
rasgo;supervivencia_contraataque_marcado;Contraataque Marcado;;;;sin icono
rasgo;supervivencia_terminos_de_compromiso;Términos de Compromiso;;;;sin icono
rasgo;superviviente_catastrofe;Superviviente de catastrofe;achievement_zone_cataclysm;achievement_zone_cataclysm;achievement_zone_cataclysm;del addon
rasgo;sutileza;Sutileza;;ability_stealth;ability_stealth;nuevo de la web
rasgo;tabido;Draenei Tabido;;broken;broken;nuevo de la web
rasgo;tau_armas;Entrenamiento de armas Tauren;inv_archaeology_70_tauren_handsmoothedpyrestone;inv_archaeology_70_tauren_handsmoothedpyrestone;inv_archaeology_70_tauren_handsmoothedpyrestone;del addon
rasgo;tau_construccion;Construccion poderosa;eps_wc3h_taurenwardrum;eps_wc3h_taurenwardrum;eps_wc3h_taurenwardrum;del addon
rasgo;tau_cuernos;Cuernos;inv_misc_horn_05;inv_misc_horn_05;inv_misc_horn_05;del addon
rasgo;tau_idiomas;Idiomas;;inv_misc_note_05;inv_misc_note_05;nuevo de la web
rasgo;tau_inc;Incremento de caracteristica;;hd_plussign_warrior;hd_plussign_warrior;nuevo de la web
rasgo;tau_ma_inc;Incremento de caracteristica;;hd_plussign_monk;hd_plussign_monk;nuevo de la web
rasgo;tau_ma_montanes;Montanes;ability_racial_mountaineer;ability_racial_mountaineer;ability_racial_mountaineer;del addon
rasgo;tau_ma_tenacidad;Tenacidad rugosa;ability_racial_bullrush;ability_racial_bullrush;ability_racial_bullrush;del addon
rasgo;tau_mul_inc;Incremento de caracteristica;;hd_plussign_monk;hd_plussign_monk;nuevo de la web
rasgo;tau_mul_pisoton;Pisoton de guerra;ability_warstomp;ability_warstomp;ability_warstomp;del addon
rasgo;tau_mul_resistencia;Resistencia;;eps_bg3_resistance;eps_bg3_resistance;nuevo de la web
rasgo;tau_tau_atleta;Atleta natural;achievement_zone_dragonblight_03;achievement_zone_dragonblight_03;achievement_zone_dragonblight_03;del addon
rasgo;tau_tau_frio;Resistencia al frio;eps_wc3_frostarmornogore;eps_wc3_frostarmornogore;eps_wc3_frostarmornogore;del addon
rasgo;tau_tau_inc;Incremento de caracteristica;;hd_plussign_deathknight;hd_plussign_deathknight;nuevo de la web
rasgo;tau_tau_tundra;Caminante de la tundra;wh_walkbetweenworlds;wh_walkbetweenworlds;wh_walkbetweenworlds;del addon
rasgo;taunka;Taunka;;eps_wc3h_taunkachieftain;eps_wc3h_taunkachieftain;nuevo de la web
rasgo;tauren;Tauren;;tauren_m;tauren_m;nuevo de la web
rasgo;tejedor;Tejedor de niebla;;spell_monk_mistweaver_spec;spell_monk_mistweaver_spec;nuevo de la web
rasgo;tejedor_anillo_de_paz;Anillo de Paz;;;;sin icono
rasgo;tejedor_estatua_del_dragon_de_jade;Estatua del Dragón de Jade;;;;sin icono
rasgo;telepata;Telepata;spell_arcane_mindmastery;spell_arcane_mindmastery;spell_arcane_mindmastery;del addon
rasgo;telequinetico;Telequinetico;WH_FocusedMind;WH_FocusedMind;WH_FocusedMind;del addon
rasgo;teletransporte_arcano;Teletransporte arcano;spell_arcane_arcanepotency_nightborne;spell_arcane_arcanepotency_nightborne;spell_arcane_arcanepotency_nightborne;del addon
rasgo;tirador_primera;Tirador de primera;ability_marksmanship;ability_marksmanship;ability_marksmanship;del addon
rasgo;tocado_hadas;Tocado por las hadas;eps_bg3_feyprotectiongreen;eps_bg3_feyprotectiongreen;eps_bg3_feyprotectiongreen;del addon
rasgo;tocado_sombras;Tocado por las sombras;spell_shadow_shadowembrace;spell_shadow_shadowembrace;spell_shadow_shadowembrace;del addon
rasgo;triturador;Triturador;ability_smash;ability_smash;ability_smash;del addon
rasgo;tro_bos_armas;Entrenamiento con armas Troll;eps_wc3h_trollishaxe;eps_wc3h_trollishaxe;eps_wc3h_trollishaxe;del addon
rasgo;tro_bos_inc;Incremento de caracteristica;;hd_plussign_hunter;hd_plussign_hunter;nuevo de la web
rasgo;tro_bos_instintos;Instintos amani;hots_zuljin_amanirage;hots_zuljin_amanirage;hots_zuljin_amanirage;del addon
rasgo;tro_bos_mascara;Mascara de lo salvaje;;ability_ambush;ability_ambush;nuevo de la web
rasgo;tro_hie_armas;Entrenamiento con armas Troll;eps_wc3h_trollishaxe;eps_wc3h_trollishaxe;eps_wc3h_trollishaxe;del addon
rasgo;tro_hie_constitucion;Constitucion poderosa;w3reforgedicetrollshaman;w3reforgedicetrollshaman;w3reforgedicetrollshaman;del addon
rasgo;tro_hie_inc;Incremento de caracteristica;;hd_plussign_warrior;hd_plussign_warrior;nuevo de la web
rasgo;tro_hie_piel;Piel de nacido del hielo;spell_frost_coldhearted;spell_frost_coldhearted;spell_frost_coldhearted;del addon
rasgo;tro_idiomas;Idiomas;;inv_misc_note_05;inv_misc_note_05;nuevo de la web
rasgo;tro_inc;Incremento de caracteristica;;hd_plussign_deathknight;hd_plussign_deathknight;nuevo de la web
rasgo;tro_jun_armas;Entrenamiento con armas Troll;eps_wc3h_trollishaxe;eps_wc3h_trollishaxe;eps_wc3h_trollishaxe;del addon
rasgo;tro_jun_berserker;Berserker;racial_troll_berserk;racial_troll_berserk;racial_troll_berserk;del addon
rasgo;tro_jun_inc;Incremento de caracteristica;;hd_plussign_hunter;hd_plussign_hunter;nuevo de la web
rasgo;tro_jun_voodoo;Da voodoo shuffle;eps_wc3h_voodoohelm;eps_wc3h_voodoohelm;eps_wc3h_voodoohelm;del addon
rasgo;tro_regeneracion;Regeneracion;ability_racial_regeneratin;ability_racial_regeneratin;ability_racial_regeneratin;del addon
rasgo;tro_vision;Vision en la oscuridad;;eps_bg3_darkvision;eps_bg3_darkvision;nuevo de la web
rasgo;tro_zan_armas;Entrenamiento con armas zandalari;inv_polearm_2h_zandalariguard_b_01;inv_polearm_2h_zandalariguard_b_01;inv_polearm_2h_zandalariguard_b_01;del addon
rasgo;tro_zan_conocimiento;Conocimiento antiguo;;achievements_zone_azsuna;achievements_zone_azsuna;nuevo de la web
rasgo;tro_zan_inc;Incremento de caracteristica;;hd_plussign_monk;hd_plussign_monk;nuevo de la web
rasgo;tro_zan_loa;Abrazo de los loa;ability_racial_embraceoftheloa_gonk;ability_racial_embraceoftheloa_gonk;ability_racial_embraceoftheloa_gonk;del addon
rasgo;trol;Trol;;troll_m;troll_m;nuevo de la web
rasgo;venganza;Venganza;;ability_demonhunter_spectank;ability_demonhunter_spectank;nuevo de la web
rasgo;venganza_aura_de_inmolacion;Aura de Inmolación;;;;sin icono
rasgo;venganza_ultimo_recurso;Último Recurso;;;;sin icono
rasgo;versado_armas;Versado en las armas;ability_warrior_weaponmastery;ability_warrior_weaponmastery;ability_warrior_weaponmastery;del addon
rasgo;versado_elemento;Versado en un elemento;LiMing_TalRashasElements;LiMing_TalRashasElements;LiMing_TalRashasElements;del addon
rasgo;veterano_campo_batalla;Veterano del campo de batalla;;inv_banner_03;inv_banner_03;nuevo de la web
rasgo;vul_desierto;Nacido del desierto;;inv_tourofdutyvoldun;inv_tourofdutyvoldun;nuevo de la web
rasgo;vul_explorador;Explorador;;ability_racial_returntocamp;ability_racial_returntocamp;nuevo de la web
rasgo;vul_furia;Furia del pequeño;;spell_misc_emotionangry;spell_misc_emotionangry;nuevo de la web
rasgo;vul_idiomas;Idiomas;;inv_misc_note_05;inv_misc_note_05;nuevo de la web
rasgo;vul_inc;Incremento de caracteristica;;hd_plussign_hunter;hd_plussign_hunter;nuevo de la web
rasgo;vul_nomada;Conocimiento nomada;;inv_holiday_beerfest_vulpera;inv_holiday_beerfest_vulpera;nuevo de la web
rasgo;vul_oido;Oido agudo;;inv_misc_ear_human_01;inv_misc_ear_human_01;nuevo de la web
rasgo;vul_olfato;Olfato para el peligro;;ability_racial_nosefortrouble;ability_racial_nosefortrouble;nuevo de la web
rasgo;vulpera;Vulpera;;vulpera_m;vulpera_m;nuevo de la web
rasgo;zandalari;Troll Zandalari;;inv_zandalarimalehead;inv_zandalarimalehead;nuevo de la web
conjuro;abrir;Abrir;eps_rumble_picklock;eps_rumble_picklock;eps_rumble_picklock;del addon
conjuro;absorber_elementos;Absorber elementos;spell_nature_elementalabsorption;spell_nature_elementalabsorption;spell_nature_elementalabsorption;del addon
conjuro;acelerar;Acelerar;ability_socererking_arcaneacceleration;ability_socererking_arcaneacceleration;ability_socererking_arcaneacceleration;del addon
conjuro;adivinacion;Adivinacion;spell_nature_crystalball;spell_nature_crystalball;spell_nature_crystalball;del addon
conjuro;agarre_de_la_muerte;Agarre de la muerte;spell_deathknight_strangulate;spell_deathknight_strangulate;spell_deathknight_strangulate;del addon
conjuro;agarre_electrizante;Toque electrico;eps_bg3_shockingrasp;eps_bg3_shockingrasp;eps_bg3_shockingrasp;del addon
conjuro;agrandar_reducir;Agrandar/reducir;eps_hs_pintsizepotion;eps_hs_pintsizepotion;eps_hs_pintsizepotion;del addon
conjuro;aguijon_mental;Aguijon mental;spell_priest_mindspike;spell_priest_mindspike;spell_priest_mindspike;del addon
conjuro;alarma;Alarma;inv_misc_bell_01;inv_misc_bell_01;inv_misc_bell_01;del addon
conjuro;aliento_de_dragon;Aliento de dragon;inv_misc_head_dragon_01;inv_misc_head_dragon_01;inv_misc_head_dragon_01;del addon
conjuro;alterar_el_propio_aspecto;Alterar el propio aspecto;eps_lol_tft_shapeshifteremblem;eps_lol_tft_shapeshifteremblem;eps_lol_tft_shapeshifteremblem;del addon
conjuro;amigos;Amistad;eps_bg3_friends;eps_bg3_friends;eps_bg3_friends;del addon
conjuro;amigos_rapidos;Amigos rapidos;achievement_guildperk_everybodysfriend;achievement_guildperk_everybodysfriend;achievement_guildperk_everybodysfriend;del addon
conjuro;ampliar_o_disminuir_magia;Ampliar o disminuir magia;spell_arcane_studentofmagic;spell_arcane_studentofmagic;spell_arcane_studentofmagic;del addon
conjuro;animar_a_los_muertos;Animar a los muertos;inv_pet_ghoul;inv_pet_ghoul;inv_pet_ghoul;del addon
conjuro;apariciones_sombrias;Apariciones sombrias;spell_shadow_shadesofdarkness;spell_shadow_shadesofdarkness;spell_shadow_shadesofdarkness;del addon
conjuro;arma_elemental;Arma elemental;inv_weapon_shortblade_98;inv_weapon_shortblade_98;inv_weapon_shortblade_98;del addon
conjuro;arma_espiritual;Arma espiritual;eps_bg3_magicweapon;eps_bg3_magicweapon;eps_bg3_magicweapon;del addon
conjuro;arma_magica;Arma magica;eps_bg3_blessweapon;eps_bg3_blessweapon;eps_bg3_blessweapon;del addon
conjuro;armadura_de_agathys;Armadura de Agathys;ability_deathknight_remorselesswinters2;ability_deathknight_remorselesswinters2;ability_deathknight_remorselesswinters2;del addon
conjuro;armadura_de_mago;Armadura de mago;spell_magearmor;spell_magearmor;spell_magearmor;del addon
conjuro;arrepentimiento;Arrepentimiento;spell_holy_prayerofhealing;spell_holy_prayerofhealing;spell_holy_prayerofhealing;del addon
conjuro;asesino_fantasmal;Asesino fantasmal;hd_warlock_fearscream;hd_warlock_fearscream;hd_warlock_fearscream;del addon
conjuro;asfixiar;Asfixiar;ability_deathknight_asphixiate;ability_deathknight_asphixiate;ability_deathknight_asphixiate;del addon
conjuro;augurio;Augurio;spell_monk_zenpilgrimage;spell_monk_zenpilgrimage;spell_monk_zenpilgrimage;del addon
conjuro;aumentar_gravedad;Aumentar gravedad;hots_kaelthas_gravitylapse_blue;hots_kaelthas_gravitylapse_blue;hots_kaelthas_gravitylapse_blue;del addon
conjuro;aura_de_pureza;Aura de pureza;wh_purify;wh_purify;wh_purify;del addon
conjuro;aura_de_vida;Aura de vida;spell_holy_auramastery;spell_holy_auramastery;spell_holy_auramastery;del addon
conjuro;aura_de_vitalidad;Aura de vitalidad;eps_bg3_auraofvitality;eps_bg3_auraofvitality;eps_bg3_auraofvitality;del addon
conjuro;aura_magica_de_nystul;Aura magica de Nystul;wh_corruptingretribution;wh_corruptingretribution;wh_corruptingretribution;del addon
conjuro;auxilio;Auxilio;wh_heartoffire;wh_heartoffire;wh_heartoffire;del addon
conjuro;barrera_luminosa;Barrera luminosa;eps_lol_spell_barriernew;eps_lol_spell_barriernew;eps_lol_spell_barriernew;del addon
conjuro;bendicion;Bendicion;eps_bg3_bless;eps_bg3_bless;eps_bg3_bless;del addon
conjuro;bloque_de_hielo;Bloque de hielo;spell_frost_frost;spell_frost_frost;spell_frost_frost;del addon
conjuro;boca_magica;Boca magica;inv_relics_runestone;inv_relics_runestone;inv_relics_runestone;del addon
conjuro;bola_de_fuego;Bola de fuego;spell_fire_fireball02;spell_fire_fireball02;spell_fire_fireball02;del addon
conjuro;bolsillo_de_muneca;Bolsillo de muneca;inv_misc_coinbag06;inv_misc_coinbag06;inv_misc_coinbag06;del addon
conjuro;bomba_viva;Bomba viva;ability_blackhand_attachedslagbombs;ability_blackhand_attachedslagbombs;ability_blackhand_attachedslagbombs;del addon
conjuro;brazos_de_hadar;Brazos de Hadar;d3_shadowpower;d3_shadowpower;d3_shadowpower;del addon
conjuro;brebaje_caustico_de_tasha;Brebaje caustico de Tasha;ability_deathwing_grasping_tendrilsgreen;ability_deathwing_grasping_tendrilsgreen;ability_deathwing_grasping_tendrilsgreen;del addon
conjuro;buenas_bayas;Buenas bayas;inv_misc_food_40;inv_misc_food_40;inv_misc_food_40;del addon
conjuro;burla_danina;Burla danina;eps_bg3_cuttingwords;eps_bg3_cuttingwords;eps_bg3_cuttingwords;del addon
conjuro;cadena_de_curacion;Cadena de curacion;spell_nature_healingwavegreater;spell_nature_healingwavegreater;spell_nature_healingwavegreater;del addon
conjuro;cadenas_de_hielo;Cadenas de hielo;spell_frost_chainsofice;spell_frost_chainsofice;spell_frost_chainsofice;del addon
conjuro;caida_de_pluma;Caida de pluma;spell_magic_featherfall;spell_magic_featherfall;spell_magic_featherfall;del addon
conjuro;calentar_metal;Calentar metal;eps_bg3_heatmetal;eps_bg3_heatmetal;eps_bg3_heatmetal;del addon
conjuro;calmar_emociones;Calmar emociones;spell_arcane_focusedpower;spell_arcane_focusedpower;spell_arcane_focusedpower;del addon
conjuro;cambio_de_vacio;Cambio de vacio;spell_priest_voidshift;spell_priest_voidshift;spell_priest_voidshift;del addon
conjuro;caminar_sobre_el_agua;Caminar sobre el agua;spell_frost_windwalkon;spell_frost_windwalkon;spell_frost_windwalkon;del addon
conjuro;cascara_antimagica;Caparazon antimagia;spell_shadow_antimagicshell;spell_shadow_antimagicshell;spell_shadow_antimagicshell;del addon
conjuro;castigo_marcador;Castigo marcador;spell_holy_sealofwrath;spell_holy_sealofwrath;spell_holy_sealofwrath;del addon
conjuro;causar_miedo;Causar miedo;spell_shadow_possession;spell_shadow_possession;spell_shadow_possession;del addon
conjuro;ceremonia;Ceremonia;spell_holy_testoffaith;spell_holy_testoffaith;spell_holy_testoffaith;del addon
conjuro;cerradura_arcana;Cerradura arcana;eps_bg3_arcanelock;eps_bg3_arcanelock;eps_bg3_arcanelock;del addon
conjuro;choque_elemental;Choque elemental;spell_nature_elementalprecision_1;spell_nature_elementalprecision_1;spell_nature_elementalprecision_1;del addon
conjuro;ciclon;Ciclon;w3reforgedcyclone;w3reforgedcyclone;w3reforgedcyclone;del addon
conjuro;circulo_magico;Circulo magico;spell_arcane_blast;spell_arcane_blast;spell_arcane_blast;del addon
conjuro;clarividencia;Clarividencia;hd_ldaeye;hd_ldaeye;hd_ldaeye;del addon
conjuro;codificar_pensamientos;Codificar pensamientos;dos2_mind;dos2_mind;dos2_mind;del addon
conjuro;cofre_secreto_de_leomund;Cofre oculto de Leomund;eps_lol_rk_missfortune_fortunesfavor;eps_lol_rk_missfortune_fortunesfavor;eps_lol_rk_missfortune_fortunesfavor;del addon
conjuro;compulsion;Compulsion;ability_hunter_killcommand;ability_hunter_killcommand;ability_hunter_killcommand;del addon
conjuro;confusion;Confusion;d3_massconfusion;d3_massconfusion;d3_massconfusion;del addon
conjuro;conjurar_animales;Conjurar animales;spell_druid_wildcharge;spell_druid_wildcharge;spell_druid_wildcharge;del addon
conjuro;conjurar_criaturas_del_bosque;Conjurar criaturas del bosque;eps_rumble_faeriedragon;eps_rumble_faeriedragon;eps_rumble_faeriedragon;del addon
conjuro;conjurar_elementales_menores;Conjurar elementales menores;inv_pet_pandarenelemental;inv_pet_pandarenelemental;inv_pet_pandarenelemental;del addon
conjuro;conjurar_no_muertos;Conjurar no-muertos;w3reforgedabomination;w3reforgedabomination;w3reforgedabomination;del addon
conjuro;contorno_borroso;Contorno borroso;d3_blur;d3_blur;d3_blur;del addon
conjuro;contrahechizo;Contrahechizo;eps_bg3_counterspell;eps_bg3_counterspell;eps_bg3_counterspell;del addon
conjuro;controlar_agua;Controlar agua;eps_lol_rk_illaoi_crashingtides;eps_lol_rk_illaoi_crashingtides;eps_lol_rk_illaoi_crashingtides;del addon
conjuro;controlar_llamas;Controlar llamas;eps_lol_profileicon_deathfiretouchmastery2016;eps_lol_profileicon_deathfiretouchmastery2016;eps_lol_profileicon_deathfiretouchmastery2016;del addon
conjuro;corcel_fantasma;Corcel fantasma;inv_mount_spectralhorse;inv_mount_spectralhorse;inv_mount_spectralhorse;del addon
conjuro;corona_de_locura;Corona de la locura;inv_helmet_01;inv_helmet_01;inv_helmet_01;del addon
conjuro;crear_comida_y_agua;Crear comida y agua;hd_create_conjurabletable;hd_create_conjurabletable;hd_create_conjurabletable;del addon
conjuro;crear_fogata;Crear fogata;inv_summerfest_firedrink;inv_summerfest_firedrink;inv_summerfest_firedrink;del addon
conjuro;crear_llama;Crear llama;eps_bg3_produceflame;eps_bg3_produceflame;eps_bg3_produceflame;del addon
conjuro;crear_o_destruir_agua;Crear o destruir agua;hots_thebutcher_freshmeat_water;hots_thebutcher_freshmeat_water;hots_thebutcher_freshmeat_water;del addon
conjuro;crear_piedra_de_salud;Crear piedra de salud;hd_create_healstone;hd_create_healstone;hd_create_healstone;del addon
conjuro;crecimiento_espinoso;Crecimiento espinoso;eps_bg3_spikegrowth;eps_bg3_spikegrowth;eps_bg3_spikegrowth;del addon
conjuro;crecimiento_vegetal;Crecimiento vegetal;eps_bg3_plantgrowth;eps_bg3_plantgrowth;eps_bg3_plantgrowth;del addon
conjuro;cuchillo_de_hielo;Cuchillo de hielo;eps_bg3_iceknife;eps_bg3_iceknife;eps_bg3_iceknife;del addon
conjuro;curar_heridas;Curar heridas;eps_bg3_curewounds;eps_bg3_curewounds;eps_bg3_curewounds;del addon
conjuro;dedos_de_escarcha;Dedos de escarcha;eps_lol_ashe_frostshot2;eps_lol_ashe_frostshot2;eps_lol_ashe_frostshot2;del addon
conjuro;descarga_arcana;Descarga arcana;spell_arcane_arcane01;spell_arcane_arcane01;spell_arcane_arcane01;del addon
conjuro;descarga_de_fuego;Proyectil igneo;spell_fire_firebolt02;spell_fire_firebolt02;spell_fire_firebolt02;del addon
conjuro;descarga_de_relampago;Descarga de relampago;spell_nature_lightning;spell_nature_lightning;spell_nature_lightning;del addon
conjuro;descarga_sobrenatural;Descarga sobrenatural;hots_alarak_lightningsurge;hots_alarak_lightningsurge;hots_alarak_lightningsurge;del addon
conjuro;descomponer;Descomponer;spell_deathknight_necroticplague;spell_deathknight_necroticplague;spell_deathknight_necroticplague;del addon
conjuro;desgarrar_mente;Tortura mental;eps_lol_zilean_mindtwist;eps_lol_zilean_mindtwist;eps_lol_zilean_mindtwist;del addon
conjuro;deslizamiento_sombrio;Deslizamiento sombrio;eps_lol_shen_shadowdashold;eps_lol_shen_shadowdashold;eps_lol_shen_shadowdashold;del addon
conjuro;destierro;Destierro;spell_shadow_cripple;spell_shadow_cripple;spell_shadow_cripple;del addon
conjuro;desvanecerse;Desvanecerse;spell_magic_lesserinvisibilty;spell_magic_lesserinvisibilty;spell_magic_lesserinvisibilty;del addon
conjuro;detectar_el_bien_y_el_mal;Detectar el bien y el mal;eps_bg3_detectevilandgood;eps_bg3_detectevilandgood;eps_bg3_detectevilandgood;del addon
conjuro;detectar_magia;Detectar magia;spell_mage_presenceofmind;spell_mage_presenceofmind;spell_mage_presenceofmind;del addon
conjuro;detectar_pensamientos;Detectar pensamientos;eps_bg3_detectthoughts;eps_bg3_detectthoughts;eps_bg3_detectthoughts;del addon
conjuro;detectar_trampas;Detectar trampas;ability_spy;ability_spy;ability_spy;del addon
conjuro;detectar_veneno_y_enfermedad;Detectar venenos y enfermedades;d3_focusedmind_gold;d3_focusedmind_gold;d3_focusedmind_gold;del addon
conjuro;diablo_de_polvo;Diablo de polvo;inv_misc_dust;inv_misc_dust;inv_misc_dust;del addon
conjuro;diabolismo;Diabolismo;spell_shadow_demonictactics;spell_shadow_demonictactics;spell_shadow_demonictactics;del addon
conjuro;disco_flotante_de_tenser;Disco flotante de Tenser;ability_mount_cloudmount;ability_mount_cloudmount;ability_mount_cloudmount;del addon
conjuro;discurso_motivador;Discurso motivador;eps_lol_spell_rally;eps_lol_spell_rally;eps_lol_spell_rally;del addon
conjuro;disfrazarse;Disfrazarse;ability_rogue_disguise;ability_rogue_disguise;ability_rogue_disguise;del addon
conjuro;disipar_magia;Disipar magia;spell_holy_dispelmagic;spell_holy_dispelmagic;spell_holy_dispelmagic;del addon
conjuro;dominar_bestia;Dominar bestia;eps_bg3_dominatebeast;eps_bg3_dominatebeast;eps_bg3_dominatebeast;del addon
conjuro;dominar_no_muertos;Dominar no-muertos;inv_misc_bone_skull_01;inv_misc_bone_skull_01;inv_misc_bone_skull_01;del addon
conjuro;don_de_la_alacridad;Don de la alacridad;eps_bg3_haste;eps_bg3_haste;eps_bg3_haste;del addon
conjuro;don_de_la_charla;Don de la charla;achievement_halloween_smiley_01;achievement_halloween_smiley_01;achievement_halloween_smiley_01;del addon
conjuro;don_de_lenguas;Don de lenguas;smite_kumbhakarna_a03;smite_kumbhakarna_a03;smite_kumbhakarna_a03;del addon
conjuro;dormir;Dormir;spell_nature_sleep;spell_nature_sleep;spell_nature_sleep;del addon
conjuro;drenar_vida;Drenar vida;spell_shadow_lifedrain02;spell_shadow_lifedrain02;spell_shadow_lifedrain02;del addon
conjuro;duelo_obligado;Duelo obligado;ability_warrior_challange;ability_warrior_challange;ability_warrior_challange;del addon
conjuro;dulce_descanso;Dulce descanso;warrior_talent_icon_deadlycalm;warrior_talent_icon_deadlycalm;warrior_talent_icon_deadlycalm;del addon
conjuro;embelesar;Embelesar;spell_holy_silence;spell_holy_silence;spell_holy_silence;del addon
conjuro;encadenar_no_muertos;Encadenar no muertos;ability_deathknight_deathchain;ability_deathknight_deathchain;ability_deathknight_deathchain;del addon
conjuro;encantar_animal;Encantar animal;eps_bg3_animalfriends;eps_bg3_animalfriends;eps_bg3_animalfriends;del addon
conjuro;encantar_monstruo;Encantar monstruo;hots_sylvanas_mindcontrol;hots_sylvanas_mindcontrol;hots_sylvanas_mindcontrol;del addon
conjuro;encantar_persona;Encantar persona;spell_shadow_shadowworddominate;spell_shadow_shadowworddominate;spell_shadow_shadowworddominate;del addon
conjuro;encontrar_corcel_mayor;Encontrar corcel mayor;ability_mount_dreadsteed;ability_mount_dreadsteed;ability_mount_dreadsteed;del addon
conjuro;encontrar_familiar;Encontrar familiar;eps_bg3_rangercompanion;eps_bg3_rangercompanion;eps_bg3_rangercompanion;del addon
conjuro;enemigos_en_abundancia;Enemigos en abundancia;d3_fetisharmy;d3_fetisharmy;d3_fetisharmy;del addon
conjuro;enfoque_interior;Enfoque interno;w3reforgedinnerfire;w3reforgedinnerfire;w3reforgedinnerfire;del addon
conjuro;enmaranar;Enmaranar;eps_lol_zyra_graspingroot;eps_lol_zyra_graspingroot;eps_lol_zyra_graspingroot;del addon
conjuro;enredar;Enredar;eps_wc3_entanglingroots;eps_wc3_entanglingroots;eps_wc3_entanglingroots;del addon
conjuro;entender_idiomas;Entender idiomas;eps_bg3_comprehendlanguages;eps_bg3_comprehendlanguages;eps_bg3_comprehendlanguages;del addon
conjuro;erupcion_de_lava;Rafaga de lava;spell_shaman_lavaburst;spell_shaman_lavaburst;spell_shaman_lavaburst;del addon
conjuro;escritura_celeste;Escritura celeste;inv_fabric_celestial_cloth;inv_fabric_celestial_cloth;inv_fabric_celestial_cloth;del addon
conjuro;escudo;Escudo;eps_bg3_spellshield;eps_bg3_spellshield;eps_bg3_spellshield;del addon
conjuro;escudo_de_fe;Escudo de fe;eps_bg3_shieldoffaith;eps_bg3_shieldoffaith;eps_bg3_shieldoffaith;del addon
conjuro;escudo_de_fuego;Escudo de fuego;dos2_fireshield;dos2_fireshield;dos2_fireshield;del addon
conjuro;escudo_de_relampagos;Escudo de relampagos;spell_nature_lightningshield;spell_nature_lightningshield;spell_nature_lightningshield;del addon
conjuro;escudo_divino;Escudo divino;spell_holy_divineshield;spell_holy_divineshield;spell_holy_divineshield;del addon
conjuro;esfera_de_agua;Esfera de agua;spell_animaardenweald_orb;spell_animaardenweald_orb;spell_animaardenweald_orb;del addon
conjuro;esfera_de_llamas;Esfera de llamas;inv_misc_orb_05;inv_misc_orb_05;inv_misc_orb_05;del addon
conjuro;esfera_de_tormenta;Esfera de tormenta;spell_broker_orb;spell_broker_orb;spell_broker_orb;del addon
conjuro;esfera_resiliente_de_otiluke;Esfera elastica de Otiluke;ability_racial_forceshield;ability_racial_forceshield;ability_racial_forceshield;del addon
conjuro;esfera_vitriolica;Esfera vitriolica;eps_arc_orbgreen;eps_arc_orbgreen;eps_arc_orbgreen;del addon
conjuro;espiritu_curativo;Espiritu curativo;shaman_pvp_ripplingwaters;shaman_pvp_ripplingwaters;shaman_pvp_ripplingwaters;del addon
conjuro;espiritus_guardianes;Espiritus guardianes;eps_bg3_spiritguardians;eps_bg3_spiritguardians;eps_bg3_spiritguardians;del addon
conjuro;estrella_divina;Estrella divina;spell_priest_divinestar;spell_priest_divinestar;spell_priest_divinestar;del addon
conjuro;exorcismo;Exorcismo;spell_holy_excorcism_02;spell_holy_excorcism_02;spell_holy_excorcism_02;del addon
conjuro;explosion_arcana;Explosion arcana;spell_nature_wispsplode;spell_nature_wispsplode;spell_nature_wispsplode;del addon
conjuro;explosion_arcana_nivel_3;Explosion arcana;ability_monk_forcesphere_pink;ability_monk_forcesphere_pink;ability_monk_forcesphere_pink;del addon
